customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_charge,num_services
4020-KIUDI,1,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.85,138.85,0,0-1 year,19.835714285714285,0
5850-BDWCY,0,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,123.65,0,0-1 year,17.664285714285715,0
2038-YSEZE,0,0,0,0,29,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,67.45,1801.1,0,2-4 years,60.03666666666666,3
0827-ITJPH,1,0,0,0,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),18.55,689.0,0,2-4 years,18.62162162162162,0
8799-OXZMD,0,0,0,0,28,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,29.75,790.7,0,2-4 years,27.26551724137931,1
1925-TIBLE,0,0,1,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.5,582.5,1,0-1 year,72.8125,1
1705-GUHPV,0,0,0,0,63,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.2,1618.2,0,4+ years,25.284375,0
4779-ZGICK,1,0,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.55,1173.35,0,2-4 years,23.945918367346938,0
0048-PIHNL,0,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.45,900.9,0,4+ years,18.018,0
0818-OCPZO,1,1,0,0,27,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.45,2122.05,1,2-4 years,75.78750000000001,1
3967-KXAPS,1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.3,6719.9,0,4+ years,92.05342465753424,6
1447-GIQMR,1,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.15,69.15,1,0-1 year,34.575,0
3704-IEAXF,0,0,1,1,72,0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),53.65,3784.0,0,4+ years,51.83561643835616,4
6810-VCAEX,0,0,0,0,47,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),39.65,1798.65,0,2-4 years,37.471875000000004,3
0674-EYYZV,0,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.65,54.65,0,0-1 year,27.325,1
4480-MBMLB,0,0,0,0,36,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.8,3886.45,0,2-4 years,105.03918918918919,4
1395-OFUWC,1,0,1,1,43,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),29.3,1224.05,0,2-4 years,27.81931818181818,1
0822-QGCXA,0,1,1,0,27,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,83.85,2310.2,0,2-4 years,82.50714285714285,5
0872-NXJYS,0,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.55,723.4,1,0-1 year,72.34,1
2832-KJCRD,0,0,0,0,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.65,3988.5,0,2-4 years,102.26923076923077,4
3588-WSTTJ,0,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.05,3554.6,0,2-4 years,98.73888888888888,3
4075-WKNIU,0,0,1,1,0,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,73.35,,0,,,4
5090-EMGTC,0,0,1,0,59,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.05,6034.85,0,4+ years,100.58083333333335,4
2346-CZYIL,1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.35,531.6,0,2-4 years,18.985714285714288,0
3798-EPWRR,0,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,43.95,85.1,0,0-1 year,28.366666666666664,0
6258-NGCNG,1,0,0,0,7,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,23.5,173.0,0,0-1 year,21.625,0
4186-ZBUEW,0,0,0,0,36,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,70.7,2511.95,0,2-4 years,67.89054054054054,3
5274-XHAKY,0,0,1,1,41,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),94.3,3893.6,0,2-4 years,92.70476190476191,3
1442-BQPVU,0,0,0,0,13,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,29.15,357.15,0,1-2 years,25.510714285714283,1
3978-YNKDD,1,0,0,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.85,467.5,0,1-2 years,23.375,0
4940-KHCWD,0,0,1,0,60,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),37.7,2288.7,0,4+ years,37.51967213114754,3
9412-ARGBX,0,0,0,1,48,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Mailed check,95.5,4627.85,1,2-4 years,94.44591836734695,4
1389-CXMLU,1,1,0,0,3,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,91.05,289.1,1,0-1 year,72.275,2
9589-ABEPT,1,0,1,0,69,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,1,Mailed check,92.45,6460.55,0,4+ years,92.29357142857143,3
9388-ZEYVT,1,0,0,0,43,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,0,Electronic check,44.15,1931.3,0,2-4 years,43.893181818181816,3
0305-SQECB,0,0,0,1,11,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,36.05,402.6,0,0-1 year,33.550000000000004,2
7605-SNLQG,0,0,1,0,45,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),50.25,2221.55,0,2-4 years,48.29456521739131,1
4670-TABXH,1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.75,7758.9,0,4+ years,106.28630136986301,5
5561-NWEVX,0,1,1,0,2,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,79.2,172.85,1,0-1 year,57.61666666666667,1
0064-SUDOG,0,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.3,224.5,0,0-1 year,17.26923076923077,0
8561-NMTBD,0,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),112.35,7388.45,0,4+ years,108.65367647058824,5
5161-XEUVX,1,0,1,0,37,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Mailed check,94.3,3460.95,0,2-4 years,91.07763157894736,3
8292-FRFZQ,0,0,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),41.15,1700.9,0,2-4 years,42.5225,3
8591-NXRCV,0,0,0,0,41,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,0,2-4 years,73.58690476190476,4
7895-VONWT,0,0,0,0,25,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,48.25,1293.8,0,2-4 years,49.76153846153846,3
4526-RMTLL,1,0,1,1,8,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Credit card (automatic),76.15,645.8,0,0-1 year,71.75555555555555,4
6253-GNHWH,0,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,71.1,5224.95,0,4+ years,72.56875,4
4566-NECEV,1,0,0,0,5,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,96.55,500.1,0,0-1 year,83.35000000000001,3
8080-POTJR,0,0,0,0,30,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),79.3,2427.1,0,2-4 years,78.29354838709678,4
6906-MPARY,1,0,0,0,40,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,1,Credit card (automatic),89.6,3488.15,0,2-4 years,85.07682926829268,3
3662-FXJFO,0,0,0,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.5,1035.7,0,4+ years,18.830909090909092,0
8107-RZLNV,1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.3,7565.35,0,4+ years,103.63493150684933,4
0516-OOHAR,1,0,1,1,28,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),100.35,2799.0,0,2-4 years,96.51724137931035,4
2027-CWDNU,1,0,1,1,18,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,85.6,1601.5,0,1-2 years,84.28947368421052,2
2737-WFVYW,0,0,0,0,2,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,45.25,85.5,1,0-1 year,28.5,2
9912-OMZDS,0,0,1,1,59,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.15,6256.2,0,4+ years,104.27,4
3733-ZEECP,1,0,1,1,22,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,51.1,1232.9,0,1-2 years,53.60434782608696,1
7878-RTCZG,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,19.9,0,0-1 year,9.95,0
2452-MRMZF,0,1,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1937.4,0,4+ years,26.53972602739726,0
2272-QAGFO,0,1,0,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,1096.25,1,1-2 years,73.08333333333333,0
7103-IPXPJ,1,0,1,0,50,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,0,Electronic check,99.4,5059.75,0,4+ years,99.21078431372548,3
4342-HFXWS,0,0,1,1,48,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),69.7,3023.65,0,2-4 years,61.707142857142856,4
3545-CNWRG,0,0,1,1,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.35,4889.2,0,4+ years,97.78399999999999,3
1785-BPHTP,1,0,1,1,28,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,85.45,2289.9,0,2-4 years,78.96206896551725,2
4989-LIXVT,1,1,0,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.9,6503.2,0,4+ years,94.24927536231884,3
7315-WYOAW,1,0,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,100.75,1313.25,0,1-2 years,93.80357142857143,3
1173-XZPYF,0,0,0,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,990.3,0,0-1 year,82.52499999999999,2
9850-OWRHQ,0,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.1,228.0,1,0-1 year,57.0,0
3768-NLUBH,1,1,1,0,57,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,100.6,5746.15,1,4+ years,99.07155172413792,3
8676-TRMJS,1,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.0,209.1,1,0-1 year,52.275,0
2509-TFPJU,1,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.75,1864.2,0,4+ years,25.536986301369865,0
9530-GRMJG,1,0,1,1,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,84.1,5979.7,0,4+ years,84.22112676056338,5
6898-RBTLU,0,0,1,1,49,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),79.3,3902.45,0,4+ years,78.04899999999999,4
5481-NTDOH,0,1,1,0,67,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),107.05,7142.5,0,4+ years,105.03676470588235,4
2068-WWXQZ,1,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,902.0,0,2-4 years,19.19148936170213,0
7359-SSBJK,0,1,0,0,64,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.2,4481.0,1,4+ years,68.93846153846154,4
2061-VVFST,0,0,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,805.2,0,2-4 years,21.189473684210526,0
0685-MLYYM,0,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.75,154.85,1,0-1 year,51.61666666666667,0
0749-IRGQE,0,1,1,0,13,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,45.3,528.45,0,1-2 years,37.746428571428574,2
2380-DAMQP,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,115.15,8349.7,0,4+ years,114.37945205479453,6
2256-YLYLP,1,0,1,1,68,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),72.95,4953.25,0,4+ years,71.78623188405797,4
1272-ILHFG,1,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,332.65,0,1-2 years,20.790625,0
0164-XAIRP,0,0,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.55,470.2,0,1-2 years,18.808,0
5666-CYCYZ,0,0,0,0,24,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.55,2259.35,0,1-2 years,90.374,2
4011-ARPHK,1,0,0,0,27,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.35,1411.35,0,2-4 years,50.40535714285714,1
8182-PNAGI,1,0,0,0,12,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),50.25,593.75,1,0-1 year,45.67307692307692,1
6365-HITVU,0,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),87.25,6328.7,0,4+ years,87.89861111111111,6
7558-IMLMT,1,0,1,1,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,1411.9,0,4+ years,20.76323529411765,0
9488-FYQAU,0,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.25,6841.4,0,4+ years,106.896875,5
3590-TCXTB,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,20.35,0,0-1 year,10.175,0
6994-KERXL,1,0,0,0,4,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.9,238.5,0,0-1 year,47.7,1
7957-RYHQD,0,1,0,0,40,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),79.2,3233.85,1,2-4 years,78.87439024390244,2
2180-DXNEG,0,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,96.0,1062.1,1,0-1 year,81.69999999999999,3
1960-UOTYM,1,0,1,1,52,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,79.2,4016.3,0,4+ years,75.77924528301887,5
2740-JFBOK,1,0,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,24.0,226.55,0,0-1 year,20.595454545454547,0
6500-JVEGC,1,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),101.35,7110.75,0,4+ years,103.05434782608695,4
5515-AKOAJ,0,0,0,0,54,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,100.1,5440.9,1,4+ years,98.92545454545454,3
8976-OQHGT,0,0,1,1,4,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,56.5,235.1,1,0-1 year,47.019999999999996,2
5245-VDBUR,0,0,1,0,52,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,35.45,1958.95,0,4+ years,36.96132075471698,2
6230-BSUXY,0,1,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,85.0,85.0,1,0-1 year,42.5,2
8469-SNFFH,1,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),79.4,5528.9,0,4+ years,77.8718309859155,5
2144-ESWKO,1,0,0,0,43,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),35.2,1463.7,0,2-4 years,33.26590909090909,2
1241-FPMOF,1,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.65,1025.05,0,4+ years,19.340566037735847,0
9928-BZVLZ,0,0,0,0,12,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Mailed check,49.85,552.1,0,0-1 year,42.46923076923077,4
4114-QMKVN,0,0,1,1,56,1,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,0,Bank transfer (automatic),68.75,3815.4,0,4+ years,66.93684210526315,3
2775-SEFEE,1,0,0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Bank transfer (automatic),61.9,,0,,,3
9003-CPATH,1,0,0,0,42,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,79.9,3313.4,0,2-4 years,77.05581395348837,1
1754-GKYPY,1,1,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),89.75,1938.9,0,1-2 years,84.3,2
5294-CDGWY,1,0,1,1,51,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,59.3,3014.65,1,4+ years,57.97403846153846,5
7956-XQWGU,1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.4,460.25,0,2-4 years,16.4375,0
1591-MQJTP,1,1,1,0,51,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),93.65,4839.15,0,4+ years,93.06057692307692,3
5295-PCJOO,1,0,0,1,4,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.4,184.4,1,0-1 year,36.88,1
2369-FEVNO,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,19.9,0,0-1 year,9.95,0
9863-JZAIC,1,0,0,0,35,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.0,2010.55,1,2-4 years,55.84861111111111,1
7471-MQPOS,1,1,1,1,71,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),72.9,5139.65,0,4+ years,71.38402777777777,4
7660-HDPJV,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.2,69.2,1,0-1 year,34.6,0
5115-SQAAU,0,0,1,1,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,1673.4,0,4+ years,23.905714285714286,0
9845-QOMAD,1,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.75,309.35,0,1-2 years,20.623333333333335,0
7672-VFMXZ,1,0,1,0,57,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,55.7,3171.6,0,4+ years,54.682758620689654,2
9739-JLPQJ,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),117.5,8670.1,0,4+ years,118.76849315068493,6
9916-AYHTC,1,0,0,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,916.0,0,2-4 years,18.693877551020407,0
3855-ONCAR,0,0,1,1,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,78.9,299.75,0,0-1 year,59.95,1
1488-SYSFC,1,0,1,1,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.65,702.05,0,2-4 years,21.9390625,0
7931-PXHFC,1,0,0,0,38,1,No,DSL,No,No,Yes,Yes,No,Yes,One year,1,Mailed check,62.3,2354.8,1,2-4 years,60.379487179487185,3
3990-QYKBE,1,1,1,0,37,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.5,3473.4,1,2-4 years,91.40526315789474,2
0970-QXPXW,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,0,0-1 year,9.825,0
3259-KNMRR,1,1,0,0,57,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),79.75,4438.2,0,4+ years,76.5206896551724,4
6120-RJKLU,0,1,1,0,62,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),79.95,4819.75,0,4+ years,76.50396825396825,5
9572-WUKSB,1,0,1,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.9,92.25,0,0-1 year,23.0625,1
5893-KCLGT,0,0,0,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1567.0,0,4+ years,21.465753424657535,0
0076-LVEPS,1,0,0,1,29,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,45.0,1242.45,0,2-4 years,41.415,4
3640-JQGJG,1,0,1,1,13,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.8,559.2,0,1-2 years,39.94285714285714,0
4919-MOAVT,1,0,0,1,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,220.1,1,0-1 year,55.025,0
1596-OQSPS,0,0,0,0,11,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,51.1,531.15,0,0-1 year,44.262499999999996,1
9867-XOBQA,0,0,0,1,21,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,53.15,1183.2,0,1-2 years,53.78181818181818,5
9546-KDTRB,0,0,0,0,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),24.7,465.85,0,1-2 years,23.2925,0
3090-HAWSU,1,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),111.6,6876.05,1,4+ years,110.90403225806452,5
9820-RMCQV,0,0,0,0,11,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),48.55,501.0,1,0-1 year,41.75,1
3174-RKMOW,1,0,1,1,35,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,109.95,3782.4,0,2-4 years,105.06666666666666,5
1760-CAZHT,1,0,0,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.8,460.2,0,2-4 years,17.7,0
7839-QRKXN,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,1,0-1 year,10.1,0
8441-SHIPE,0,0,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,1790.35,0,4+ years,26.328676470588235,0
5204-QZXPU,1,0,0,0,19,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.65,733.35,1,1-2 years,36.667500000000004,2
4597-ELFTS,1,0,0,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.9,1334.0,1,4+ years,23.403508771929825,0
1320-GVNHT,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),108.4,7767.25,0,4+ years,106.40068493150685,5
1047-RNXZV,1,0,0,0,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,876.15,0,2-4 years,19.912499999999998,0
3541-ZNUHK,0,0,1,1,55,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,85.1,4600.95,0,4+ years,82.15982142857142,2
8450-JOVAH,1,0,1,1,2,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,113.55,1,0-1 year,37.85,1
8725-JEDFD,1,0,0,0,27,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.05,1793.25,0,2-4 years,64.04464285714286,0
7562-UXTPG,0,0,0,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.15,886.7,0,1-2 years,63.33571428571429,0
8071-SBTRN,0,0,0,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Mailed check,111.15,7737.55,0,4+ years,108.97957746478873,5
1113-IUJYX,0,0,1,0,14,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Mailed check,105.95,1348.9,1,1-2 years,89.92666666666668,5
6668-CNMFP,0,0,1,1,19,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,1,Bank transfer (automatic),89.35,1686.85,0,1-2 years,84.3425,2
5626-MGTUK,0,0,0,0,20,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.1,1879.25,0,1-2 years,89.48809523809524,2
